img	id	shapeIndex	angle	estimate	trueNum
Sphere1_QFJ15C239_view5	QFJ15C239	Sphere1	22	400	987
Sphere1_55MKNGUJJ_view3	55MKNGUJJ	Sphere1	66	150	314
Sphere2_NIB1FRFXN_view5	NIB1FRFXN	Sphere2	22	300	388
Cylinder2_V1KH4ZGWT_view2	V1KH4ZGWT	Cylinder2	0	25	31
Sphere2_VPVRI6MWB_view1	VPVRI6MWB	Sphere2	90	50	872
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	40	74
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	30	41
Cylinder1_RPXD8F8A1_view3	RPXD8F8A1	Cylinder1	66	80	168
Sphere1_9IFGKGYWD_view3	9IFGKGYWD	Sphere1	66	100	634
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	100	101
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	10	16
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	200	407
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	25	47
Disk1_2GCZP1BYJ_view1	2GCZP1BYJ	Disk1	90	10	11
Cylinder2_V535C6Z59_view2	V535C6Z59	Cylinder2	0	50	50
Disk1_T7OXVFZKO_view2	T7OXVFZKO	Disk1	0	10	10
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	50	136
Disk1_MGZBUG5C3_view4	MGZBUG5C3	Disk1	45	50	23
Disk1_4UGDYQ3UM_view5	4UGDYQ3UM	Disk1	22	30	15
Disk1_5G8BZBGDD_view3	5G8BZBGDD	Disk1	66	40	32
Sphere2_KGONB1PPB_view3	KGONB1PPB	Sphere2	66	250	527
Disk2_2JEAZ69Q3_view5	2JEAZ69Q3	Disk2	22	15	26
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	20	31
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	13	18
Sphere1_6YS8K4A4Q_view1	6YS8K4A4Q	Sphere1	90	575	619
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	180	324
Disk2_WNLI89O27_view3	WNLI89O27	Disk2	66	7	16
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	120	295
Sphere1_9IFGKGYWD_view3	9IFGKGYWD	Sphere1	66	220	634
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	14	13
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	50	50
Cylinder1_26U5PULZX_view4	26U5PULZX	Cylinder1	45	45	101
Sphere2_VL08RVUR5_view5	VL08RVUR5	Sphere2	22	110	369
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	16	20
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	37	32
Sphere2_80NMDSOCB_view1	80NMDSOCB	Sphere2	90	475	862
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	287	407
Disk1_3SVUN1HJL_view5	3SVUN1HJL	Disk1	22	50	37
Disk2_L7HJAI5QH_view3	L7HJAI5QH	Disk2	66	40	27
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	250	872
Cylinder1_XC7T5XT3M_view1	XC7T5XT3M	Cylinder1	90	80	136
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	25	9
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	15	21
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	60	138
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	350	943
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	40	41
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Sphere2_QJ7A2VLZJ_view3	QJ7A2VLZJ	Sphere2	66	425	634
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	8	37
Sphere1_QNFD860RN_view1	QNFD860RN	Sphere1	90	136	654
Disk1_5G8BZBGDD_view1	5G8BZBGDD	Disk1	90	6	32
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	1255	619
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	7	11
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	89	101
Cylinder2_I4VF4FG6X_view1	I4VF4FG6X	Cylinder2	90	33	29
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	45	138
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	735	872
Sphere1_YQ7UHJ3SX_view3	YQ7UHJ3SX	Sphere1	66	634	943
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	9	20
Cylinder2_SHCV0RIDU_view4	SHCV0RIDU	Cylinder2	45	35	41
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	5	22
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	43	48
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	343	634
Sphere2_0JRIF5LHV_view2	0JRIF5LHV	Sphere2	0	453	554
Disk2_L7HJAI5QH_view4	L7HJAI5QH	Disk2	45	21	27
Disk2_SRGKT7J6W_view5	SRGKT7J6W	Disk2	22	6	6
Cylinder1_RPXD8F8A1_view5	RPXD8F8A1	Cylinder1	22	54	168
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	30	18
Cylinder2_XDSIMROG3_view2	XDSIMROG3	Cylinder2	0	22	47
Sphere2_KGONB1PPB_view4	KGONB1PPB	Sphere2	45	333	527
Cylinder1_XC7T5XT3M_view2	XC7T5XT3M	Cylinder1	0	78	136
Sphere2_80NMDSOCB_view4	80NMDSOCB	Sphere2	45	500	862
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	11	16
Disk1_3SVUN1HJL_view4	3SVUN1HJL	Disk1	45	37	37
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	52	47
Sphere1_6YS8K4A4Q_view1	6YS8K4A4Q	Sphere1	90	430	619
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	78	74
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	49	48
Sphere1_YQ7UHJ3SX_view5	YQ7UHJ3SX	Sphere1	22	1032	943
Sphere1_ZOSELZLL0_view2	ZOSELZLL0	Sphere1	0	788	996
Sphere2_KGONB1PPB_view1	KGONB1PPB	Sphere2	90	675	527
Disk1_MGZBUG5C3_view5	MGZBUG5C3	Disk1	22	28	23
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	93	101
Disk2_3NA1Z3VH8_view4	3NA1Z3VH8	Disk2	45	17	20
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	538	407
Cylinder2_V1KH4ZGWT_view4	V1KH4ZGWT	Cylinder2	45	31	31
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	7	11
Cylinder2_LJEPH36J5_view1	LJEPH36J5	Cylinder2	90	9	9
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	436	295
Disk2_L7HJAI5QH_view3	L7HJAI5QH	Disk2	66	6	27
Disk2_KZPZYX6I2_view1	KZPZYX6I2	Disk2	90	18	22
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	182	168
Disk2_INCY9WRU3_view1	INCY9WRU3	Disk2	90	8	13
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	34	32
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	54	41
Disk2_2JEAZ69Q3_view4	2JEAZ69Q3	Disk2	45	20	26
Disk2_RUXPXZYBF_view4	RUXPXZYBF	Disk2	45	21	21
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	60	74
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	9	10
Cylinder1_VA5C6JYKZ_view3	VA5C6JYKZ	Cylinder1	66	70	111
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	9	10
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	9	9
Sphere1_55MKNGUJJ_view4	55MKNGUJJ	Sphere1	45	100	314
Sphere1_QFJ15C239_view1	QFJ15C239	Sphere1	90	50	987
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	75	324
Sphere2_7ILGNRK2D_view3	7ILGNRK2D	Sphere2	66	85	249
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	6	9
Cylinder2_YWBCJPVX9_view5	YWBCJPVX9	Cylinder2	22	30	38
Cylinder1_M5NR4RF40_view3	M5NR4RF40	Cylinder1	66	70	116
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	11	12
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	10	13
Cylinder2_2AF1RYG89_view5	2AF1RYG89	Cylinder2	22	22	31
Cylinder2_V535C6Z59_view2	V535C6Z59	Cylinder2	0	26	50
Cylinder1_BYJKQ0GU9_view4	BYJKQ0GU9	Cylinder1	45	50	151
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	12	26
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	17	34
Sphere2_KPET24YYP_view5	KPET24YYP	Sphere2	22	200	734
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	100	295
Disk1_NFFYXGFPZ_view5	NFFYXGFPZ	Disk1	22	21	21
Disk2_RUXPXZYBF_view1	RUXPXZYBF	Disk2	90	10	21
Cylinder1_I0WDT82C3_view3	I0WDT82C3	Cylinder1	66	75	116
Sphere1_V3Q1CLJY3_view5	V3Q1CLJY3	Sphere1	22	125	841
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	60	369
Sphere2_7ILGNRK2D_view5	7ILGNRK2D	Sphere2	22	300	249
Sphere1_J19F0VAV8_view3	J19F0VAV8	Sphere1	66	450	324
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	75	111
Cylinder1_GIZUFRSOC_view2	GIZUFRSOC	Cylinder1	0	35	57
Disk1_4UGDYQ3UM_view5	4UGDYQ3UM	Disk1	22	18	15
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	250	388
Sphere1_3N0VYJFQD_view5	3N0VYJFQD	Sphere1	22	250	407
Sphere2_VPVRI6MWB_view2	VPVRI6MWB	Sphere2	0	450	872
Disk1_NFFYXGFPZ_view5	NFFYXGFPZ	Disk1	22	19	21
Sphere1_9IFGKGYWD_view1	9IFGKGYWD	Sphere1	90	400	634
Cylinder1_26U5PULZX_view5	26U5PULZX	Cylinder1	22	70	101
Disk1_B81JI2UKR_view3	B81JI2UKR	Disk1	66	15	10
Sphere1_QFJ15C239_view1	QFJ15C239	Sphere1	90	400	987
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	16	12
Sphere1_YQ7UHJ3SX_view5	YQ7UHJ3SX	Sphere1	22	450	943
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	46	74
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	43	47
Cylinder2_I4VF4FG6X_view4	I4VF4FG6X	Cylinder2	45	24	29
Disk1_T7OXVFZKO_view2	T7OXVFZKO	Disk1	0	10	10
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	8	22
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	57	136
Disk1_2GCZP1BYJ_view1	2GCZP1BYJ	Disk1	90	11	11
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	28	27
Disk1_4UGDYQ3UM_view2	4UGDYQ3UM	Disk1	0	15	15
Disk1_NFFYXGFPZ_view1	NFFYXGFPZ	Disk1	90	15	21
Disk2_VPKDNRNXX_view1	VPKDNRNXX	Disk2	90	15	18
Disk2_WNLI89O27_view3	WNLI89O27	Disk2	66	15	16
Cylinder2_YWBCJPVX9_view1	YWBCJPVX9	Cylinder2	90	60	38
Cylinder1_TVACAARY6_view2	TVACAARY6	Cylinder1	0	100	138
Cylinder2_OHDA3OCBC_view5	OHDA3OCBC	Cylinder2	22	45	49
Sphere2_NIB1FRFXN_view2	NIB1FRFXN	Sphere2	0	400	388
Cylinder2_I4VF4FG6X_view1	I4VF4FG6X	Cylinder2	90	45	29
Disk1_B81JI2UKR_view3	B81JI2UKR	Disk1	66	15	10
Sphere2_QJ7A2VLZJ_view4	QJ7A2VLZJ	Sphere2	45	800	634
Cylinder2_2AF1RYG89_view4	2AF1RYG89	Cylinder2	45	30	31
Cylinder1_BYJKQ0GU9_view3	BYJKQ0GU9	Cylinder1	66	100	151
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	100	136
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	15	34
Sphere1_V3Q1CLJY3_view1	V3Q1CLJY3	Sphere1	90	600	841
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	100	111
Sphere2_80NMDSOCB_view3	80NMDSOCB	Sphere2	66	1000	862
Cylinder1_I0WDT82C3_view5	I0WDT82C3	Cylinder1	22	100	116
Sphere2_VPVRI6MWB_view5	VPVRI6MWB	Sphere2	22	1000	872
Sphere2_0JRIF5LHV_view4	0JRIF5LHV	Sphere2	45	600	554
Disk2_SCRT7R5A3_view4	SCRT7R5A3	Disk2	45	10	9
Sphere1_QFJ15C239_view3	QFJ15C239	Sphere1	66	600	987
Sphere2_7ILGNRK2D_view4	7ILGNRK2D	Sphere2	45	350	249
Sphere1_QNFD860RN_view4	QNFD860RN	Sphere1	45	600	654
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	13	21
Disk2_RUXPXZYBF_view4	RUXPXZYBF	Disk2	45	17	21
Disk2_SCRT7R5A3_view5	SCRT7R5A3	Disk2	22	6	9
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	9	10
Sphere2_82DFOODCS_view2	82DFOODCS	Sphere2	0	45	295
Cylinder2_LJEPH36J5_view4	LJEPH36J5	Cylinder2	45	9	9
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	42	47
Disk2_L7HJAI5QH_view4	L7HJAI5QH	Disk2	45	20	27
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	30	34
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	52	57
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	16	12
Sphere1_J19F0VAV8_view4	J19F0VAV8	Sphere1	45	339	324
Sphere1_V3Q1CLJY3_view2	V3Q1CLJY3	Sphere1	0	1526	841
Sphere2_KPET24YYP_view3	KPET24YYP	Sphere2	66	471	734
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	47	50
Cylinder2_2AF1RYG89_view1	2AF1RYG89	Cylinder2	90	31	31
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	12	13
Disk2_SRGKT7J6W_view4	SRGKT7J6W	Disk2	45	9	6
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	29	38
Sphere2_VL08RVUR5_view5	VL08RVUR5	Sphere2	22	250	369
Sphere1_QFJ15C239_view4	QFJ15C239	Sphere1	45	904	987
Cylinder1_VA5C6JYKZ_view3	VA5C6JYKZ	Cylinder1	66	110	111
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	9	9
Disk1_B81JI2UKR_view3	B81JI2UKR	Disk1	66	11	10
Sphere1_V3Q1CLJY3_view5	V3Q1CLJY3	Sphere1	22	365	841
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	68	111
Cylinder1_GIZUFRSOC_view2	GIZUFRSOC	Cylinder1	0	41	57
Cylinder1_M5NR4RF40_view1	M5NR4RF40	Cylinder1	90	66	116
Sphere1_QFJ15C239_view1	QFJ15C239	Sphere1	90	235	987
Disk1_RPXQ5E75S_view3	RPXQ5E75S	Disk1	66	22	34
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	14	10
Cylinder1_BYJKQ0GU9_view4	BYJKQ0GU9	Cylinder1	45	70	151
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	18	31
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	37	38
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	27	26
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	15	21
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	11	22
Disk2_VPKDNRNXX_view2	VPKDNRNXX	Disk2	0	18	18
Disk1_MGZBUG5C3_view2	MGZBUG5C3	Disk1	0	23	23
Sphere2_KGONB1PPB_view5	KGONB1PPB	Sphere2	22	225	527
Cylinder2_XDSIMROG3_view1	XDSIMROG3	Cylinder2	90	50	47
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Sphere1_YQ7UHJ3SX_view2	YQ7UHJ3SX	Sphere1	0	190	943
Sphere1_ZOSELZLL0_view4	ZOSELZLL0	Sphere1	45	290	996
Disk2_L7HJAI5QH_view1	L7HJAI5QH	Disk2	90	21	27
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	145	314
Sphere2_0JRIF5LHV_view5	0JRIF5LHV	Sphere2	22	160	554
Disk2_INCY9WRU3_view1	INCY9WRU3	Disk2	90	20	13
Disk2_3NA1Z3VH8_view4	3NA1Z3VH8	Disk2	45	17	20
Disk2_L7HJAI5QH_view1	L7HJAI5QH	Disk2	90	17	27
Cylinder2_V1KH4ZGWT_view3	V1KH4ZGWT	Cylinder2	66	24	31
Sphere1_9IFGKGYWD_view2	9IFGKGYWD	Sphere1	0	100	634
Sphere2_80NMDSOCB_view5	80NMDSOCB	Sphere2	22	400	862
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	40	138
Cylinder2_YWBCJPVX9_view5	YWBCJPVX9	Cylinder2	22	18	38
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	17	26
Cylinder2_IHQ35HXKS_view1	IHQ35HXKS	Cylinder2	90	40	48
Disk2_VPKDNRNXX_view1	VPKDNRNXX	Disk2	90	17	18
Sphere1_QNFD860RN_view4	QNFD860RN	Sphere1	45	100	654
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	40	74
Disk1_B81JI2UKR_view1	B81JI2UKR	Disk1	90	17	10
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	450	872
Disk2_WNLI89O27_view5	WNLI89O27	Disk2	22	16	16
Sphere2_QJ7A2VLZJ_view2	QJ7A2VLZJ	Sphere2	0	340	634
Sphere1_3N0VYJFQD_view5	3N0VYJFQD	Sphere1	22	221	407
Sphere1_ZOSELZLL0_view4	ZOSELZLL0	Sphere1	45	400	996
Sphere2_KGONB1PPB_view2	KGONB1PPB	Sphere2	0	380	527
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	16	22
Disk1_3SVUN1HJL_view5	3SVUN1HJL	Disk1	22	36	37
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	100	168
Sphere1_QFJ15C239_view5	QFJ15C239	Sphere1	22	400	987
Disk1_4UGDYQ3UM_view5	4UGDYQ3UM	Disk1	22	18	15
Disk1_T7OXVFZKO_view4	T7OXVFZKO	Disk1	45	15	10
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Sphere1_QFJ15C239_view5	QFJ15C239	Sphere1	22	900	987
Cylinder1_BYJKQ0GU9_view5	BYJKQ0GU9	Cylinder1	22	150	151
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	80	74
Disk1_T7OXVFZKO_view2	T7OXVFZKO	Disk1	0	10	10
Disk1_P0DDLX60P_view1	P0DDLX60P	Disk1	90	8	12
Cylinder1_GIZUFRSOC_view1	GIZUFRSOC	Cylinder1	90	60	57
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	600	295
Cylinder2_2AF1RYG89_view4	2AF1RYG89	Cylinder2	45	30	31
Disk2_SRGKT7J6W_view1	SRGKT7J6W	Disk2	90	5	6
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	13	18
Sphere1_V3Q1CLJY3_view3	V3Q1CLJY3	Sphere1	66	800	841
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	100	111
Disk2_INCY9WRU3_view3	INCY9WRU3	Disk2	66	10	13
Sphere1_J19F0VAV8_view1	J19F0VAV8	Sphere1	90	800	324
Disk1_RPXQ5E75S_view3	RPXQ5E75S	Disk1	66	27	34
Disk2_SCRT7R5A3_view2	SCRT7R5A3	Disk2	0	9	9
Cylinder2_XDSIMROG3_view1	XDSIMROG3	Cylinder2	90	45	47
Sphere2_KPET24YYP_view2	KPET24YYP	Sphere2	0	1000	734
Cylinder1_M5NR4RF40_view4	M5NR4RF40	Cylinder1	45	70	116
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	20	21
Cylinder2_LJEPH36J5_view3	LJEPH36J5	Cylinder2	66	8	9
Sphere1_YQ7UHJ3SX_view5	YQ7UHJ3SX	Sphere1	22	900	943
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	12	26
Sphere2_0JRIF5LHV_view1	0JRIF5LHV	Sphere2	90	150	554
Disk1_T7OXVFZKO_view2	T7OXVFZKO	Disk1	0	9	10
Sphere2_KGONB1PPB_view2	KGONB1PPB	Sphere2	0	215	527
Disk2_INCY9WRU3_view3	INCY9WRU3	Disk2	66	15	13
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	375	943
Sphere1_QNFD860RN_view5	QNFD860RN	Sphere1	22	225	654
Disk1_5G8BZBGDD_view2	5G8BZBGDD	Disk1	0	32	32
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	120	324
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Cylinder1_RPXD8F8A1_view5	RPXD8F8A1	Cylinder1	22	45	168
Disk2_KZPZYX6I2_view5	KZPZYX6I2	Disk2	22	30	22
Disk2_3NA1Z3VH8_view2	3NA1Z3VH8	Disk2	0	20	20
Sphere2_QJ7A2VLZJ_view4	QJ7A2VLZJ	Sphere2	45	200	634
Cylinder1_GIZUFRSOC_view4	GIZUFRSOC	Cylinder1	45	35	57
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	75	111
Cylinder1_BYJKQ0GU9_view1	BYJKQ0GU9	Cylinder1	90	60	151
Cylinder2_SHCV0RIDU_view2	SHCV0RIDU	Cylinder2	0	25	41
Disk2_VPKDNRNXX_view3	VPKDNRNXX	Disk2	66	35	18
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	300	388
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	110	138
Disk2_2JEAZ69Q3_view2	2JEAZ69Q3	Disk2	0	25	26
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	150	295
Disk1_NFFYXGFPZ_view4	NFFYXGFPZ	Disk1	45	16	21
Disk2_KZPZYX6I2_view1	KZPZYX6I2	Disk2	90	14	22
Sphere2_KGONB1PPB_view1	KGONB1PPB	Sphere2	90	300	527
Sphere1_9IFGKGYWD_view1	9IFGKGYWD	Sphere1	90	500	634
Cylinder2_V1KH4ZGWT_view3	V1KH4ZGWT	Cylinder2	66	30	31
Disk1_MGZBUG5C3_view1	MGZBUG5C3	Disk1	90	8	23
Sphere1_55MKNGUJJ_view2	55MKNGUJJ	Sphere1	0	175	314
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	600	862
Cylinder2_SHCV0RIDU_view1	SHCV0RIDU	Cylinder2	90	50	41
Sphere2_7ILGNRK2D_view4	7ILGNRK2D	Sphere2	45	300	249
Sphere1_QNFD860RN_view5	QNFD860RN	Sphere1	22	600	654
Sphere2_NIB1FRFXN_view3	NIB1FRFXN	Sphere2	66	300	388
Sphere2_0JRIF5LHV_view1	0JRIF5LHV	Sphere2	90	300	554
Cylinder1_TVACAARY6_view1	TVACAARY6	Cylinder1	90	200	138
Sphere1_6YS8K4A4Q_view2	6YS8K4A4Q	Sphere1	0	300	619
Disk1_2GCZP1BYJ_view4	2GCZP1BYJ	Disk1	45	10	11
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	12	16
Cylinder1_I0WDT82C3_view2	I0WDT82C3	Cylinder1	0	100	116
Disk1_4UGDYQ3UM_view2	4UGDYQ3UM	Disk1	0	15	15
Disk1_3SVUN1HJL_view3	3SVUN1HJL	Disk1	66	40	37
Sphere1_ZOSELZLL0_view3	ZOSELZLL0	Sphere1	66	600	996
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	30	32
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	20	49
Cylinder1_26U5PULZX_view3	26U5PULZX	Cylinder1	66	100	101
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	200	407
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	300	872
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	60	168
Cylinder2_YWBCJPVX9_view3	YWBCJPVX9	Cylinder2	66	40	38
Sphere2_80NMDSOCB_view4	80NMDSOCB	Sphere2	45	300	862
Disk1_4UGDYQ3UM_view3	4UGDYQ3UM	Disk1	66	15	15
Cylinder2_SHCV0RIDU_view2	SHCV0RIDU	Cylinder2	0	30	41
Cylinder1_BYJKQ0GU9_view4	BYJKQ0GU9	Cylinder1	45	60	151
Cylinder2_IHQ35HXKS_view4	IHQ35HXKS	Cylinder2	45	50	48
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	250	407
Disk1_NFFYXGFPZ_view5	NFFYXGFPZ	Disk1	22	20	21
Sphere2_7ILGNRK2D_view3	7ILGNRK2D	Sphere2	66	150	249
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	15	12
Cylinder1_I0WDT82C3_view4	I0WDT82C3	Cylinder1	45	50	116
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	250	388
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	250	872
Disk2_RUXPXZYBF_view4	RUXPXZYBF	Disk2	45	25	21
Cylinder2_V535C6Z59_view3	V535C6Z59	Cylinder2	66	45	50
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	150	369
Sphere2_KPET24YYP_view2	KPET24YYP	Sphere2	0	250	734
Disk2_SCRT7R5A3_view2	SCRT7R5A3	Disk2	0	10	9
Sphere2_QJ7A2VLZJ_view4	QJ7A2VLZJ	Sphere2	45	500	634
Sphere2_82DFOODCS_view1	82DFOODCS	Sphere2	90	150	295
Sphere1_9IFGKGYWD_view2	9IFGKGYWD	Sphere1	0	200	634
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	200	324
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	15	10
Cylinder1_QQJOJR0XS_view4	QQJOJR0XS	Cylinder1	45	50	74
Cylinder2_V1KH4ZGWT_view1	V1KH4ZGWT	Cylinder2	90	45	31
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	20	26
Cylinder2_2AF1RYG89_view3	2AF1RYG89	Cylinder2	66	35	31
Sphere1_V3Q1CLJY3_view5	V3Q1CLJY3	Sphere1	22	200	841
