img	id	shapeIndex	angle	estimate	trueNum
Sphere1_J19F0VAV8_view3	J19F0VAV8	Sphere1	66	280	324
Sphere2_VL08RVUR5_view4	VL08RVUR5	Sphere2	45	320	369
Sphere2_KPET24YYP_view1	KPET24YYP	Sphere2	90	350	734
Cylinder1_26U5PULZX_view5	26U5PULZX	Cylinder1	22	210	101
Sphere2_80NMDSOCB_view5	80NMDSOCB	Sphere2	22	550	862
Cylinder2_OHDA3OCBC_view3	OHDA3OCBC	Cylinder2	66	90	49
Disk1_5G8BZBGDD_view2	5G8BZBGDD	Disk1	0	45	32
Cylinder2_I4VF4FG6X_view2	I4VF4FG6X	Cylinder2	0	22	29
Disk2_SCRT7R5A3_view5	SCRT7R5A3	Disk2	22	9	9
Sphere1_QNFD860RN_view1	QNFD860RN	Sphere1	90	600	654
Cylinder1_XC7T5XT3M_view2	XC7T5XT3M	Cylinder1	0	100	136
Sphere1_3N0VYJFQD_view5	3N0VYJFQD	Sphere1	22	160	407
Disk2_L7HJAI5QH_view1	L7HJAI5QH	Disk2	90	7	27
Sphere2_VPVRI6MWB_view1	VPVRI6MWB	Sphere2	90	140	872
Cylinder2_SHCV0RIDU_view1	SHCV0RIDU	Cylinder2	90	45	41
Disk2_3NA1Z3VH8_view2	3NA1Z3VH8	Disk2	0	20	20
Sphere1_YQ7UHJ3SX_view2	YQ7UHJ3SX	Sphere1	0	310	943
Disk2_RUXPXZYBF_view2	RUXPXZYBF	Disk2	0	21	21
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	14	16
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	15	18
Disk2_SRGKT7J6W_view1	SRGKT7J6W	Disk2	90	5	6
Sphere1_6YS8K4A4Q_view3	6YS8K4A4Q	Sphere1	66	550	619
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	35	138
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	15	21
Sphere2_NIB1FRFXN_view4	NIB1FRFXN	Sphere2	45	80	388
Cylinder2_V535C6Z59_view1	V535C6Z59	Cylinder2	90	30	50
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	200	872
Cylinder2_YWBCJPVX9_view5	YWBCJPVX9	Cylinder2	22	20	38
Disk2_WNLI89O27_view2	WNLI89O27	Disk2	0	16	16
Disk2_SCRT7R5A3_view3	SCRT7R5A3	Disk2	66	8	9
Sphere2_QJ7A2VLZJ_view5	QJ7A2VLZJ	Sphere2	22	200	634
Sphere2_0JRIF5LHV_view4	0JRIF5LHV	Sphere2	45	200	554
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	17	10
Sphere1_QNFD860RN_view3	QNFD860RN	Sphere1	66	150	654
Cylinder2_2AF1RYG89_view1	2AF1RYG89	Cylinder2	90	30	31
Sphere2_7ILGNRK2D_view3	7ILGNRK2D	Sphere2	66	70	249
Disk1_5G8BZBGDD_view5	5G8BZBGDD	Disk1	22	42	32
Cylinder2_V1KH4ZGWT_view3	V1KH4ZGWT	Cylinder2	66	30	31
Cylinder2_XDSIMROG3_view2	XDSIMROG3	Cylinder2	0	20	47
Disk2_3NA1Z3VH8_view2	3NA1Z3VH8	Disk2	0	20	20
Disk2_KZPZYX6I2_view2	KZPZYX6I2	Disk2	0	22	22
Sphere1_3N0VYJFQD_view5	3N0VYJFQD	Sphere1	22	70	407
Sphere1_ZOSELZLL0_view3	ZOSELZLL0	Sphere1	66	100	996
Disk2_2JEAZ69Q3_view2	2JEAZ69Q3	Disk2	0	25	26
Disk2_RUXPXZYBF_view5	RUXPXZYBF	Disk2	22	17	21
Disk1_2GCZP1BYJ_view2	2GCZP1BYJ	Disk1	0	11	11
Cylinder1_26U5PULZX_view5	26U5PULZX	Cylinder1	22	35	101
Disk2_3NA1Z3VH8_view5	3NA1Z3VH8	Disk2	22	20	20
Cylinder1_TVACAARY6_view2	TVACAARY6	Cylinder1	0	60	138
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	120	324
Sphere2_7ILGNRK2D_view2	7ILGNRK2D	Sphere2	0	100	249
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	450	987
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	46	74
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	330	872
Cylinder1_GIZUFRSOC_view2	GIZUFRSOC	Cylinder1	0	46	57
Sphere2_0JRIF5LHV_view1	0JRIF5LHV	Sphere2	90	450	554
Sphere1_9IFGKGYWD_view1	9IFGKGYWD	Sphere1	90	400	634
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	11	10
Cylinder1_26U5PULZX_view5	26U5PULZX	Cylinder1	22	42	101
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	75	111
Disk1_3SVUN1HJL_view5	3SVUN1HJL	Disk1	22	35	37
Sphere2_82DFOODCS_view5	82DFOODCS	Sphere2	22	80	295
Disk1_NFFYXGFPZ_view4	NFFYXGFPZ	Disk1	45	23	21
Cylinder1_XC7T5XT3M_view5	XC7T5XT3M	Cylinder1	22	60	136
Disk1_2GCZP1BYJ_view4	2GCZP1BYJ	Disk1	45	17	11
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	42	47
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	11	22
Sphere1_3N0VYJFQD_view1	3N0VYJFQD	Sphere1	90	200	407
Cylinder2_IHQ35HXKS_view5	IHQ35HXKS	Cylinder2	22	40	48
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	100	314
Cylinder2_2AF1RYG89_view1	2AF1RYG89	Cylinder2	90	33	31
Disk1_4UGDYQ3UM_view2	4UGDYQ3UM	Disk1	0	15	15
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	48	50
Disk1_MGZBUG5C3_view3	MGZBUG5C3	Disk1	66	1	23
Disk2_2JEAZ69Q3_view4	2JEAZ69Q3	Disk2	45	15	26
Sphere1_9IFGKGYWD_view3	9IFGKGYWD	Sphere1	66	400	634
Sphere1_ZOSELZLL0_view5	ZOSELZLL0	Sphere1	22	500	996
Sphere2_QJ7A2VLZJ_view2	QJ7A2VLZJ	Sphere2	0	500	634
Cylinder2_SHCV0RIDU_view2	SHCV0RIDU	Cylinder2	0	60	41
Disk1_5G8BZBGDD_view2	5G8BZBGDD	Disk1	0	33	32
Disk1_4UGDYQ3UM_view3	4UGDYQ3UM	Disk1	66	26	15
Disk1_P0DDLX60P_view3	P0DDLX60P	Disk1	66	13	12
Cylinder2_2AF1RYG89_view3	2AF1RYG89	Cylinder2	66	25	31
Disk2_SCRT7R5A3_view2	SCRT7R5A3	Disk2	0	9	9
Disk1_RPXQ5E75S_view5	RPXQ5E75S	Disk1	22	30	34
Sphere1_V3Q1CLJY3_view4	V3Q1CLJY3	Sphere1	45	350	841
Sphere2_VL08RVUR5_view4	VL08RVUR5	Sphere2	45	200	369
Disk2_L7HJAI5QH_view1	L7HJAI5QH	Disk2	90	5	27
Disk2_SRGKT7J6W_view4	SRGKT7J6W	Disk2	45	7	6
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	80	101
Cylinder2_V1KH4ZGWT_view5	V1KH4ZGWT	Cylinder2	22	20	31
Disk1_3SVUN1HJL_view4	3SVUN1HJL	Disk1	45	35	37
Cylinder1_GIZUFRSOC_view1	GIZUFRSOC	Cylinder1	90	30	57
Sphere1_QNFD860RN_view4	QNFD860RN	Sphere1	45	200	654
Sphere2_KGONB1PPB_view5	KGONB1PPB	Sphere2	22	170	527
Sphere2_80NMDSOCB_view3	80NMDSOCB	Sphere2	66	320	862
Sphere1_V3Q1CLJY3_view4	V3Q1CLJY3	Sphere1	45	250	841
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	120	111
Disk1_B81JI2UKR_view2	B81JI2UKR	Disk1	0	10	10
Cylinder2_LJEPH36J5_view4	LJEPH36J5	Cylinder2	45	9	9
Sphere1_QFJ15C239_view4	QFJ15C239	Sphere1	45	300	987
Disk1_RPXQ5E75S_view4	RPXQ5E75S	Disk1	45	32	34
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	18	13
Sphere2_KPET24YYP_view4	KPET24YYP	Sphere2	45	150	734
Cylinder2_2AF1RYG89_view4	2AF1RYG89	Cylinder2	45	25	31
Sphere1_J19F0VAV8_view4	J19F0VAV8	Sphere1	45	150	324
Disk2_RUXPXZYBF_view4	RUXPXZYBF	Disk2	45	18	21
Cylinder2_V1KH4ZGWT_view4	V1KH4ZGWT	Cylinder2	45	22	31
Sphere2_VL08RVUR5_view2	VL08RVUR5	Sphere2	0	120	369
Disk1_P0DDLX60P_view1	P0DDLX60P	Disk1	90	15	12
Cylinder2_V535C6Z59_view1	V535C6Z59	Cylinder2	90	45	50
Sphere2_82DFOODCS_view2	82DFOODCS	Sphere2	0	75	295
Disk1_4UGDYQ3UM_view3	4UGDYQ3UM	Disk1	66	15	15
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	15	9
Cylinder1_I0WDT82C3_view4	I0WDT82C3	Cylinder1	45	65	116
Cylinder1_BYJKQ0GU9_view3	BYJKQ0GU9	Cylinder1	66	85	151
Disk2_2JEAZ69Q3_view2	2JEAZ69Q3	Disk2	0	25	26
Sphere2_NIB1FRFXN_view5	NIB1FRFXN	Sphere2	22	125	388
Sphere2_7ILGNRK2D_view1	7ILGNRK2D	Sphere2	90	150	249
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	35	47
Sphere2_KGONB1PPB_view5	KGONB1PPB	Sphere2	22	475	527
Disk2_SCRT7R5A3_view5	SCRT7R5A3	Disk2	22	9	9
Disk1_4UGDYQ3UM_view3	4UGDYQ3UM	Disk1	66	11	15
Disk2_RUXPXZYBF_view1	RUXPXZYBF	Disk2	90	15	21
Cylinder2_YWBCJPVX9_view2	YWBCJPVX9	Cylinder2	0	24	38
Cylinder1_QQJOJR0XS_view4	QQJOJR0XS	Cylinder1	45	40	74
Disk1_3SVUN1HJL_view3	3SVUN1HJL	Disk1	66	24	37
Disk2_KZPZYX6I2_view2	KZPZYX6I2	Disk2	0	22	22
Sphere2_80NMDSOCB_view1	80NMDSOCB	Sphere2	90	160	862
Sphere1_YQ7UHJ3SX_view2	YQ7UHJ3SX	Sphere1	0	480	943
Sphere1_ZOSELZLL0_view1	ZOSELZLL0	Sphere1	90	600	996
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	12	26
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	450	407
Sphere1_QNFD860RN_view3	QNFD860RN	Sphere1	66	675	654
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	18	18
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	25	27
Disk1_B81JI2UKR_view2	B81JI2UKR	Disk1	0	10	10
Cylinder2_V535C6Z59_view2	V535C6Z59	Cylinder2	0	25	50
Disk2_SRGKT7J6W_view3	SRGKT7J6W	Disk2	66	3	6
Sphere1_9IFGKGYWD_view1	9IFGKGYWD	Sphere1	90	220	634
Disk2_WNLI89O27_view2	WNLI89O27	Disk2	0	16	16
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	480	987
Disk2_3NA1Z3VH8_view5	3NA1Z3VH8	Disk2	22	22	20
Cylinder1_RPXD8F8A1_view1	RPXD8F8A1	Cylinder1	90	200	168
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	125	138
Cylinder1_XC7T5XT3M_view1	XC7T5XT3M	Cylinder1	90	80	136
Cylinder1_RPXD8F8A1_view2	RPXD8F8A1	Cylinder1	0	75	168
Disk1_3SVUN1HJL_view3	3SVUN1HJL	Disk1	66	40	37
Disk2_WNLI89O27_view3	WNLI89O27	Disk2	66	20	16
Sphere1_YQ7UHJ3SX_view2	YQ7UHJ3SX	Sphere1	0	200	943
Disk1_5G8BZBGDD_view3	5G8BZBGDD	Disk1	66	30	32
Sphere2_KGONB1PPB_view5	KGONB1PPB	Sphere2	22	150	527
Disk1_MGZBUG5C3_view3	MGZBUG5C3	Disk1	66	50	23
Sphere1_9IFGKGYWD_view2	9IFGKGYWD	Sphere1	0	200	634
Sphere2_VPVRI6MWB_view2	VPVRI6MWB	Sphere2	0	300	872
Cylinder1_26U5PULZX_view3	26U5PULZX	Cylinder1	66	100	101
Sphere1_3N0VYJFQD_view3	3N0VYJFQD	Sphere1	66	300	407
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	300	619
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	20	22
Disk2_L7HJAI5QH_view4	L7HJAI5QH	Disk2	45	50	27
Cylinder2_SHCV0RIDU_view5	SHCV0RIDU	Cylinder2	22	30	41
Sphere2_0JRIF5LHV_view1	0JRIF5LHV	Sphere2	90	200	554
Cylinder2_IHQ35HXKS_view4	IHQ35HXKS	Cylinder2	45	30	48
Sphere1_ZOSELZLL0_view3	ZOSELZLL0	Sphere1	66	300	996
Disk2_3NA1Z3VH8_view2	3NA1Z3VH8	Disk2	0	20	20
Sphere1_55MKNGUJJ_view1	55MKNGUJJ	Sphere1	90	300	314
Disk2_SCRT7R5A3_view2	SCRT7R5A3	Disk2	0	9	9
Cylinder2_I4VF4FG6X_view3	I4VF4FG6X	Cylinder2	66	18	29
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	14	49
Cylinder2_YWBCJPVX9_view2	YWBCJPVX9	Cylinder2	0	17	38
Disk2_VPKDNRNXX_view2	VPKDNRNXX	Disk2	0	20	18
Cylinder1_BYJKQ0GU9_view4	BYJKQ0GU9	Cylinder1	45	31	151
Sphere1_V3Q1CLJY3_view2	V3Q1CLJY3	Sphere1	0	42	841
Sphere2_KPET24YYP_view3	KPET24YYP	Sphere2	66	50	734
Cylinder1_I0WDT82C3_view4	I0WDT82C3	Cylinder1	45	35	116
Sphere1_QNFD860RN_view5	QNFD860RN	Sphere1	22	60	654
Disk1_P0DDLX60P_view1	P0DDLX60P	Disk1	90	14	12
Sphere1_YQ7UHJ3SX_view3	YQ7UHJ3SX	Sphere1	66	100	943
Cylinder1_M5NR4RF40_view3	M5NR4RF40	Cylinder1	66	40	116
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	28	138
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	23	27
Sphere1_J19F0VAV8_view4	J19F0VAV8	Sphere1	45	45	324
Disk1_RPXQ5E75S_view5	RPXQ5E75S	Disk1	22	28	34
Disk1_NFFYXGFPZ_view1	NFFYXGFPZ	Disk1	90	14	21
Cylinder2_IHQ35HXKS_view5	IHQ35HXKS	Cylinder2	22	18	48
Sphere2_QJ7A2VLZJ_view4	QJ7A2VLZJ	Sphere2	45	85	634
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	25	57
Disk1_3SVUN1HJL_view4	3SVUN1HJL	Disk1	45	31	37
Sphere1_6YS8K4A4Q_view3	6YS8K4A4Q	Sphere1	66	65	619
Cylinder2_LJEPH36J5_view4	LJEPH36J5	Cylinder2	45	9	9
Disk2_INCY9WRU3_view5	INCY9WRU3	Disk2	22	16	13
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Sphere1_ZOSELZLL0_view1	ZOSELZLL0	Sphere1	90	50	996
Sphere2_VL08RVUR5_view5	VL08RVUR5	Sphere2	22	150	369
Sphere2_0JRIF5LHV_view2	0JRIF5LHV	Sphere2	0	300	554
Disk2_RUXPXZYBF_view1	RUXPXZYBF	Disk2	90	10	21
Sphere1_QFJ15C239_view5	QFJ15C239	Sphere1	22	400	987
Sphere1_55MKNGUJJ_view3	55MKNGUJJ	Sphere1	66	150	314
Sphere2_NIB1FRFXN_view5	NIB1FRFXN	Sphere2	22	300	388
Cylinder2_V1KH4ZGWT_view2	V1KH4ZGWT	Cylinder2	0	25	31
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	40	74
Sphere2_7ILGNRK2D_view1	7ILGNRK2D	Sphere2	90	100	249
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	30	41
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	30	111
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	100	101
Disk2_3NA1Z3VH8_view4	3NA1Z3VH8	Disk2	45	30	20
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	10	16
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	200	407
Cylinder2_V535C6Z59_view2	V535C6Z59	Cylinder2	0	50	50
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	50	136
Disk1_4UGDYQ3UM_view5	4UGDYQ3UM	Disk1	22	30	15
Disk1_5G8BZBGDD_view3	5G8BZBGDD	Disk1	66	40	32
Sphere2_KGONB1PPB_view3	KGONB1PPB	Sphere2	66	250	527
Disk2_2JEAZ69Q3_view5	2JEAZ69Q3	Disk2	22	15	26
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	20	31
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	13	18
Sphere1_6YS8K4A4Q_view1	6YS8K4A4Q	Sphere1	90	575	619
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	180	324
Disk2_WNLI89O27_view3	WNLI89O27	Disk2	66	7	16
Sphere1_9IFGKGYWD_view3	9IFGKGYWD	Sphere1	66	220	634
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	37	47
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	50	50
Sphere2_KPET24YYP_view4	KPET24YYP	Sphere2	45	326	734
Sphere2_VL08RVUR5_view5	VL08RVUR5	Sphere2	22	110	369
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	25	49
Disk1_2GCZP1BYJ_view5	2GCZP1BYJ	Disk1	22	13	11
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	16	20
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	37	32
Sphere2_80NMDSOCB_view1	80NMDSOCB	Sphere2	90	475	862
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	287	407
Cylinder2_I4VF4FG6X_view4	I4VF4FG6X	Cylinder2	45	25	29
Disk2_L7HJAI5QH_view3	L7HJAI5QH	Disk2	66	40	27
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	250	872
Cylinder1_XC7T5XT3M_view1	XC7T5XT3M	Cylinder1	90	80	136
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	25	9
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	15	21
Sphere1_QNFD860RN_view2	QNFD860RN	Sphere1	0	250	654
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	60	138
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	350	943
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	40	41
Sphere2_QJ7A2VLZJ_view3	QJ7A2VLZJ	Sphere2	66	425	634
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	8	37
Cylinder2_OHDA3OCBC_view3	OHDA3OCBC	Cylinder2	66	46	49
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	1255	619
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	7	11
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	89	101
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	45	138
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	735	872
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	9	20
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	43	48
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	343	634
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	323	407
Disk2_L7HJAI5QH_view4	L7HJAI5QH	Disk2	45	21	27
Disk2_SRGKT7J6W_view5	SRGKT7J6W	Disk2	22	6	6
Cylinder1_RPXD8F8A1_view5	RPXD8F8A1	Cylinder1	22	54	168
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	30	18
Cylinder2_XDSIMROG3_view2	XDSIMROG3	Cylinder2	0	22	47
Sphere2_KGONB1PPB_view4	KGONB1PPB	Sphere2	45	333	527
Cylinder1_XC7T5XT3M_view2	XC7T5XT3M	Cylinder1	0	78	136
Sphere2_80NMDSOCB_view4	80NMDSOCB	Sphere2	45	500	862
Sphere1_ZOSELZLL0_view1	ZOSELZLL0	Sphere1	90	223	996
Disk1_3SVUN1HJL_view4	3SVUN1HJL	Disk1	45	37	37
Disk2_SRGKT7J6W_view1	SRGKT7J6W	Disk2	90	4	6
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	52	47
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	78	74
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	49	48
Sphere1_J19F0VAV8_view3	J19F0VAV8	Sphere1	66	388	324
Sphere2_KPET24YYP_view5	KPET24YYP	Sphere2	22	496	734
Sphere1_YQ7UHJ3SX_view5	YQ7UHJ3SX	Sphere1	22	1032	943
Sphere1_ZOSELZLL0_view2	ZOSELZLL0	Sphere1	0	788	996
Sphere2_KGONB1PPB_view1	KGONB1PPB	Sphere2	90	675	527
Disk1_MGZBUG5C3_view5	MGZBUG5C3	Disk1	22	28	23
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	93	101
Disk2_3NA1Z3VH8_view4	3NA1Z3VH8	Disk2	45	17	20
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	538	407
Cylinder2_V1KH4ZGWT_view4	V1KH4ZGWT	Cylinder2	45	31	31
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	7	11
Cylinder2_LJEPH36J5_view1	LJEPH36J5	Cylinder2	90	9	9
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	436	295
Disk2_KZPZYX6I2_view1	KZPZYX6I2	Disk2	90	18	22
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	182	168
Disk2_INCY9WRU3_view1	INCY9WRU3	Disk2	90	8	13
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	34	32
Disk2_RUXPXZYBF_view4	RUXPXZYBF	Disk2	45	21	21
Cylinder2_V1KH4ZGWT_view1	V1KH4ZGWT	Cylinder2	90	35	31
Cylinder1_GIZUFRSOC_view5	GIZUFRSOC	Cylinder1	22	45	57
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	9	10
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	9	10
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	9	9
Sphere1_55MKNGUJJ_view4	55MKNGUJJ	Sphere1	45	100	314
Sphere1_QFJ15C239_view1	QFJ15C239	Sphere1	90	50	987
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	75	324
Sphere2_7ILGNRK2D_view3	7ILGNRK2D	Sphere2	66	85	249
Cylinder2_YWBCJPVX9_view5	YWBCJPVX9	Cylinder2	22	30	38
Cylinder1_M5NR4RF40_view3	M5NR4RF40	Cylinder1	66	70	116
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	11	12
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	10	13
Cylinder2_2AF1RYG89_view5	2AF1RYG89	Cylinder2	22	22	31
Cylinder1_BYJKQ0GU9_view4	BYJKQ0GU9	Cylinder1	45	50	151
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	12	26
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	17	34
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	100	295
Disk1_4UGDYQ3UM_view3	4UGDYQ3UM	Disk1	66	14	15
Disk2_RUXPXZYBF_view1	RUXPXZYBF	Disk2	90	10	21
Cylinder1_I0WDT82C3_view3	I0WDT82C3	Cylinder1	66	75	116
Sphere2_NIB1FRFXN_view4	NIB1FRFXN	Sphere2	45	60	388
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	60	369
Sphere2_7ILGNRK2D_view5	7ILGNRK2D	Sphere2	22	300	249
Sphere1_J19F0VAV8_view3	J19F0VAV8	Sphere1	66	450	324
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	30	34
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	75	111
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	250	369
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	250	388
Sphere1_3N0VYJFQD_view5	3N0VYJFQD	Sphere1	22	250	407
Sphere2_VPVRI6MWB_view2	VPVRI6MWB	Sphere2	0	450	872
Sphere1_9IFGKGYWD_view1	9IFGKGYWD	Sphere1	90	400	634
Sphere1_QFJ15C239_view1	QFJ15C239	Sphere1	90	400	987
Cylinder2_V1KH4ZGWT_view4	V1KH4ZGWT	Cylinder2	45	25	31
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	16	12
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	46	74
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	225	314
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	43	47
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	49	138
Cylinder2_I4VF4FG6X_view4	I4VF4FG6X	Cylinder2	45	24	29
Disk1_T7OXVFZKO_view2	T7OXVFZKO	Disk1	0	10	10
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	8	22
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	28	27
Cylinder1_BYJKQ0GU9_view2	BYJKQ0GU9	Cylinder1	0	55	151
Disk1_3SVUN1HJL_view4	3SVUN1HJL	Disk1	45	34	37
Disk1_4UGDYQ3UM_view2	4UGDYQ3UM	Disk1	0	15	15
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	600	314
Disk1_NFFYXGFPZ_view1	NFFYXGFPZ	Disk1	90	15	21
Disk2_VPKDNRNXX_view1	VPKDNRNXX	Disk2	90	15	18
Cylinder2_YWBCJPVX9_view1	YWBCJPVX9	Cylinder2	90	60	38
Cylinder2_OHDA3OCBC_view5	OHDA3OCBC	Cylinder2	22	45	49
Sphere2_NIB1FRFXN_view2	NIB1FRFXN	Sphere2	0	400	388
Cylinder2_I4VF4FG6X_view1	I4VF4FG6X	Cylinder2	90	45	29
Sphere2_QJ7A2VLZJ_view4	QJ7A2VLZJ	Sphere2	45	800	634
Disk1_P0DDLX60P_view2	P0DDLX60P	Disk1	0	15	12
Cylinder2_2AF1RYG89_view4	2AF1RYG89	Cylinder2	45	30	31
Cylinder1_BYJKQ0GU9_view3	BYJKQ0GU9	Cylinder1	66	100	151
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	100	136
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	15	34
Sphere1_V3Q1CLJY3_view1	V3Q1CLJY3	Sphere1	90	600	841
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	100	111
